name,iata,icao,lat,lon,ico,alt
"McGrath Airport",MCG,PAMC,62.952751,-155.604996,US,341
"McKinney National Airport",QQT,KTKI,33.178055,-96.590553,US,585
"McMinnville Municipal Airport",MMV,KMMV,45.194439,-123.135002,PG,163
"McMurdo Ice Runway",QAI,NZIR,-77.853889,166.468613,??,1
"McMurdo Phoenix Airfield",QAX,NZFX,-77.956429,166.766663,AQ,33
"McMurdo Williams Field",QAW,NZWD,-77.8675,167.056671,AQ,68
"Meadow Lake Airport",YLJ,CYLJ,54.125271,-108.522003,CA,1576
"Medan Kuala Namu International Airport",KNO,WIMM,3.642222,98.878334,ID,23
"Medellin Enrique Olaya Herrera Airport",EOH,SKMD,6.219958,-75.5905,CO,4940
"Medellin Jose Maria Cordova International Airport",MDE,SKRG,6.164444,-75.422997,CO,7025
"Medford Rogue Valley International Airport",MFR,KMFR,42.374222,-122.873001,US,1335
"Medicine Hat Airport",YXH,CYXH,50.01889,-110.720001,CA,2352
"Medina Prince Mohammad bin Abdulaziz Airport",MED,OEMA,24.553419,39.705059,SA,2151
"Meekathara Airport",MKR,YMEK,-26.610001,118.540001,AU,1713
"Mehamn Airport",MEH,ENMH,71.02916,27.826111,NO,41
"Meixian Airport",MXZ,ZGMX,24.268999,116.103996,CN,305
"Mekele Alula Aba Nega Airport",MQX,HAMK,13.46736,39.533459,ET,7406
"Mekoryuk Airport",MYU,PAMY,60.37278,-166.268051,US,48
"Melangguane Airport",MNA,WAMN,4.006944,126.672997,ID,14
"Melbourne Airport",MEL,YMML,-37.673302,144.843307,AU,434
"Melbourne Avalon Airport",AVV,YMAV,-38.039398,144.469406,AU,35
"Melbourne Essendon Airport",MEB,YMEN,-37.731159,144.901306,AU,250
"Melbourne International Airport",MLB,KMLB,28.102751,-80.645203,US,33
"Melbourne Moorabbin Airport",MBW,YMMB,-37.9758,145.102203,AU,50
"Melfa Accomack County Airport",MFV,KMFV,37.647095,-75.76091,US,47
"Melilla Airport",MLN,GEML,35.279812,-2.95625,ES,156
"Memanbetsu Airport",MMB,RJCM,43.8806,144.164001,JP,135
"Memmingen Airport",FMM,EDJA,47.988609,10.239444,DE,2077
"Memphis International Airport",MEM,KMEM,35.042412,-89.976601,US,341
"Mena Intermountain Municipal Airport",UMZ,KMEZ,34.545277,-94.202782,US,1074
"Mende Brenoux Airport",MEN,LFNB,44.504082,3.527633,FR,3362
"Mendoza International Airport",MDZ,SAME,-32.831699,-68.792801,AR,2310
"Mengen Hohentengen Airport",QCM,EDTM,48.053753,9.372239,DE,1821
"Menominee Marinette Twin County Airport",MNM,KMNM,45.126652,-87.638397,US,625
"Menongue Airport",SPP,FNME,-14.6575,17.71983,AO,4469
"Merauke Mopah International Airport",MKQ,WAKK,-8.52029,140.418396,ID,10
"Merced Municipal Airport",MCE,KMCE,37.284721,-120.512779,US,156
"Merida Rejon Airport",MID,MMMD,20.936979,-89.6576,MX,38
"Meridian Regional Airport",MEI,KMEI,32.337223,-88.749168,US,297
"Merimbula Airport",MIM,YMER,-36.9086,149.901306,AU,7
"Merlo Valle Del Conlara International Airport",RLO,SAOS,-32.3843,-65.1856,AR,2026
"Merritt Island Airport",COI,KCOI,28.3416,-80.685501,US,6
"Meru Mulika Lodge Airport",JJM,HKMK,0.165006,38.195026,KE,1972
"Merville Calonne Airport",HZB,LFQT,50.618401,2.64224,FR,61
"Merzifon Airport",MZH,LTAP,40.829369,35.521992,TR,1758
"Mesa Falcon Field Airport",MSC,KFFZ,33.4608,-111.727997,US,1394
"Metz-Nancy-Lorraine Airport",ETZ,LFJL,48.978329,6.246667,FR,870
"Mexicali International Airport",MXL,MMML,32.63063,-115.240997,MX,74
"Mexico City Felipe Angeles International Airport",NLU,MMSM,19.755301,-99.016403,MX,7369
"Mexico City International Airport",MEX,MMMX,19.4363,-99.071999,MX,7316
"Mfuwe Airport",MFU,FLMF,-13.259051,31.935701,ZM,1841
"Miami Executive Airport",TMB,KTMB,25.647881,-80.432701,US,10
"Miami International Airport",MIA,KMIA,25.793249,-80.290497,US,8
"Miami Municipal Airport",MIO,KMIO,36.908009,-94.887489,US,803
"Miami Opa Locka Executive Airport",OPF,KOPF,25.907,-80.278297,US,8
"Mianyang Nanjiao Airport",MIG,ZUMY,31.43111,104.738052,CN,4593
"Middlemount Airport",MMM,YMMU,-22.8025,148.705002,AU,547
"Middletown Regional Airport",MWO,KMWO,39.529251,-84.394165,US,643
"Midland Airpark",MDD,KMDD,32.033176,-102.098862,US,2797
"Midland International Airport",MAF,KMAF,31.94252,-102.200996,US,2872
"Mielec Airport",QPM,EPML,50.322224,21.462221,PL,548
"Milan Bergamo Orio al Serio International Airport",BGY,LIME,45.668304,9.704209,IT,782
"Milan Linate Airport",LIN,LIML,45.445099,9.276739,IT,353
"Milan Malpensa Airport",MXP,LIMC,45.6306,8.728111,IT,767
"Mildura Airport",MQL,YMIA,-34.229099,142.085495,AU,167
"Miles Airport",WLE,YMLS,-26.809168,150.164993,AU,996
"Miles City Municipal Airport",MLS,KMLS,46.430557,-105.880554,US,2628
"Milikapiti Snake Bay Airport",SNB,YSNB,-11.4228,130.654007,AU,173
"Milingimbi Airport",MGT,YMGB,-12.093703,134.893524,AU,53
"Milledgeville Baldwin County Airport",MLJ,KMLJ,33.154213,-83.241035,US,378
"Millington Memphis Airport",NQA,KNQA,35.356659,-89.870201,US,319
"Millville Executive Airport",MIV,KMIV,39.367802,-75.072197,US,84
"Milos Island National Airport",MLO,LGML,36.69611,24.477501,GR,12
"Milwaukee General Mitchell International Airport",MKE,KMKE,42.94722,-87.8965,US,729
"Milwaukee Lawrence J. Timmerman Airport",MWC,KMWC,43.110638,-88.033295,US,745
"Minatitlan Coatzacoalcos International Airport",MTT,MMMT,18.103411,-94.580597,MX,36
"Minchumina Airport",LMA,PAMH,63.885136,-152.30394,US,674
"Minden Tahoe Airport",MEV,KMEV,39.0,-119.75,US,4717
"Mineral Point Iowa County Airport",QQJ,KMRJ,42.886944,-90.236664,US,1170
"Mineral Wells Airport",MWL,KMWL,32.781601,-98.060097,US,974
"Mineralnye Vody Airport",MRV,URMM,44.225071,43.081879,RU,1054
"Minneapolis Anoka County Blaine Airport",QQA,KANE,45.145,-93.210281,US,912
"Minneapolis Crystal Airport",MIC,KMIC,45.061943,-93.353889,US,869
"Minneapolis Flying Cloud Airport",FCM,KFCM,44.827221,-93.457222,US,906
"Minneapolis Saint Paul International Airport",MSP,KMSP,44.88195,-93.221703,US,841
"Minocqua Woodruff Lakeland Airport",ARV,KARV,45.924168,-89.732224,US,1630
"Minot International Airport",MOT,KMOT,48.257629,-101.278,US,1716
"Minsk International Airport",MSQ,UMMS,53.882462,28.030729,BY,670
"Miramichi Airport",YCH,CYCH,47.007771,-65.449097,CA,108
"Miri Airport",MYY,WBGR,4.322014,113.986801,MY,59
"Mirny Airport",MJZ,UERR,62.534679,114.038902,RU,1156
"Misawa Airport",MSJ,RJSM,40.70322,141.368301,JP,119
"Misima Island Airport",MIS,AYMS,-10.6892,152.837997,PG,26
"Misrata International Airport",MRA,HLMS,32.325558,15.059722,LY,60
"Missoula International Airport",MSO,KMSO,46.916302,-114.089996,US,3206
"Mitchell Municipal Airport",MHE,KMHE,43.775276,-98.038055,US,1304
"Mitu Fabio Alberto Leon Bentley Airport",MVP,SKMU,1.253531,-70.234001,CO,680
"Miyakejima Airport",MYE,RJTQ,34.072659,139.560043,JP,60
"Miyako Airport",MMY,ROMY,24.782829,125.295097,JP,150
"Miyazaki Airport",KMI,RJFM,31.87722,131.448593,JP,20
"Mo i Rana Airport",MQN,ENRA,66.363876,14.30138,NO,229
"Moab Canyonlands Field",CNY,KCNY,38.759445,-109.746109,US,4553
"Moberly Airport",MBY,KMBY,39.46389,-92.426666,US,867
"Mobile International Airport",BFM,KBFM,30.620049,-88.065941,US,25
"Mobile Regional Airport",MOB,KMOB,30.69141,-88.242798,US,219
"Mobridge Municipal Airport",MBG,KMBG,45.544731,-100.406876,US,1693
"Modesto City County Airport",MOD,KMOD,37.625809,-120.954002,US,99
"Moenjodaro Airport",MJD,OPMJ,27.33515,68.143051,PK,154
"Mogadishu Aden Adde International Airport",MGQ,HCMM,2.014444,45.304722,SO,29
"Mogilev Airport",MVQ,UMOO,53.954899,30.0951,BY,637
"Mohe Gulian Airport",OHE,ZYMH,52.921131,122.420593,CN,1800
"Mojave Air and Space Port",MHV,KMHV,35.066666,-118.150002,US,2791
"Molde Aro Airport",MOL,ENML,62.74472,7.2625,NO,10
"Moline Quad City International Airport",MLI,KMLI,41.448879,-90.504738,US,581
"Mombasa Moi International Airport",MBA,HKMO,-4.03483,39.59425,KE,200
"Mompos San Bernardo Airport",MMP,SKIO,9.259722,-74.437775,CO,65
"Monastir Habib Bourguiba International Airport",MIR,DTMB,35.758049,10.75472,TN,9
"Monbetsu Airport",MBE,RJEB,44.303909,143.404007,JP,80
"Monclova International Airport",LOV,MMMV,26.95573,-101.470001,MX,1864
"Moncton International Airport",YQM,CYQM,46.112221,-64.678596,CA,232
"Monkey Mia Shark Bay Airport",MJK,YSHK,-25.893333,113.576668,AU,111
"Monroe Custer Airport",QQM,KTTF,41.93935,-83.434921,US,614
"Monroe Regional Airport",MLU,KMLU,32.51086,-92.037598,US,79
"Monroeville Monroe County Airport",MVC,KMVC,31.458,-87.350998,US,419
"Monrovia Roberts International Airport",ROB,GLRB,6.233789,-10.3623,LR,31
"Mont Tremblant International Airport",YTM,CYFJ,46.409168,-74.779999,CA,825
"Mont-Joli Airport",YYY,CYYY,48.608608,-68.208,CA,172
"Montauk Airport",MTP,KMTP,41.074444,-71.923615,US,20
"Monte Alegre Airport",MTE,SNMA,-1.9958,-54.0742,BR,325
"Monte Carlo Monaco Heliport",MCM,LNMC,43.725552,7.420278,MC,20
"Monte Dourado Serra do Areao Airport",MEU,SBMD,-0.889839,-52.6022,BR,677
"Montego Bay Sangster International Airport",MBJ,MKJS,18.50371,-77.9133,JM,4
"Monterey Regional Airport",MRY,KMRY,36.587002,-121.842003,US,257
"Monteria Los Garzones Airport",MTR,SKMR,8.823678,-75.825897,CO,36
"Monterrey Del Norte International Airport",NTR,MMAN,25.86557,-100.237,MX,1476
"Monterrey International Airport",MTY,MMMY,25.778481,-100.106003,MX,1278
"Montes Claros Airport",MOC,SBMK,-16.7069,-43.818901,BR,2191
"Montevideo Carrasco International Airport",MVD,SUMU,-34.838402,-56.0308,UY,105
"Montevideo Chippewa County Airport",MVE,KMVE,44.950001,-95.716667,US,1034
"Montgomery Orange County Airport",MGJ,KMGJ,41.516666,-74.26667,US,365
"Montgomery Regional Airport",MGM,KMGM,32.300629,-86.393898,US,221
"Monticello Municipal Airport",MXO,KMXO,42.22028,-91.16333,US,840
"Monticello Sullivan County International Airport",MSV,KMSV,41.701389,-74.794998,US,1403
"Montlucon Gueret Airport",MCU,LFBK,46.223827,2.363722,FR,1320
"Montpellier Mediterranee Airport",MPL,LFMT,43.58028,3.96744,FR,3
"Montreal Mirabel International Airport",YMX,CYMX,45.681938,-74.005203,CA,270
"Montreal Pierre Elliott Trudeau Airport",YUL,CYUL,45.470551,-73.740799,CA,118
"Montreal Saint-Hubert Airport",YHU,CYHU,45.517502,-73.416901,CA,90
"Montrose Regional Airport",MTJ,KMTJ,38.509789,-107.893997,US,5759
"Montserrat John A. Osborne Airport",MNI,TRPG,16.791109,-62.193001,MS,551
"Monywa Airport",NYW,VYMY,22.22151,95.093979,MM,263
"Moomba Airport",MOO,YOOM,-28.0994,140.197006,AU,143
"Moorea Airport",MOZ,NTTM,-17.489901,-149.761002,PF,9
"Moose Jaw Municipal Airport",YMJ,CYMJ,50.330269,-105.558998,CA,1892
"Moosonee Airport",YMO,CYMO,51.291111,-80.607697,CA,30
"Mora Siljan Airport",MXX,ESKM,60.957901,14.51138,SE,634
"Moranbah Airport",MOV,YMRB,-22.058332,148.078339,AU,770
"Moree Airport",MRZ,YMOR,-29.496346,149.850189,AU,701
"Morelia International Airport",MLM,MMMM,19.849939,-101.025002,MX,6033
"Morganton Foothills Regional Airport",MRN,KMRN,35.82,-81.610001,US,1270
"Morgantown Municipal Airport",MGW,KMGW,39.642776,-79.915833,US,1248
"Morlaix Ploujean Airport",MXN,LFRU,48.600739,-3.81666,FR,277
"Mornington Island Airport",ONG,YMTI,-16.66,139.169998,AU,33
"Moro Airport",MXH,AYMR,-6.36333,143.238007,PG,2740
"Moron Air Base",OZP,LEMO,37.174774,-5.615983,ES,270
"Mörön Airport",MXV,ZMMN,49.6633,100.098999,MN,4272
"Morondava Airport",MOQ,FMMV,-20.2847,44.317612,MG,30
"Moroni Prince Said Ibrahim International Airport",HAH,FMCH,-11.5336,43.271851,KM,93
"Morotai Leo Wattimena Airport",OTI,WAEW,2.045992,128.324707,ID,49
"Morris Municipal Airport",MOX,KMOX,45.583332,-95.916664,US,1130
"Morristown Municipal Airport",MMU,KMMU,40.799168,-74.415833,US,187
"Morristown Regional Airport",MOR,KMOR,36.180321,-83.375557,US,1313
"Morrisville Stowe State Airport",MVL,KMVL,44.537231,-72.614136,US,732
"Moruya Airport",MYA,YMRY,-35.897701,150.144394,AU,14
"Morwell Latrobe Regional Airport",TGN,YLTV,-38.207199,146.470001,AU,180
"Mosby Midwest National Air Center Airport",QTH,KGPH,39.332706,-94.309555,US,774
"Moscow Chkalovskiy Airport",CKL,UUMU,55.8783,38.061699,RU,499
"Moscow Domodedovo International Airport",DME,UUDD,55.408779,37.906311,RU,588
"Moscow Ostafyevo International Airport",OSF,UUMO,55.5075,37.502499,RU,545
"Moscow Sheremetyevo International Airport",SVO,UUEE,55.972641,37.414581,RU,622
"Moscow Vnukovo International Airport",VKO,UUWW,55.59153,37.261478,RU,685
"Moscow Zhukovsky Airport",ZIA,UUBW,55.553333,38.151669,RU,404
"Moses Lake Grant County International Airport",MWH,KMWH,47.20858,-119.319,US,1189
"Mosjoen Airport",MJF,ENMS,65.783989,13.21491,NO,237
"Mossoro Airport",MVF,SBMS,-5.20192,-37.3643,BR,76
"Mostar International Airport",OMO,LQMO,43.282902,17.845869,BA,156
"Moulins Montbeugny Airport",XMU,LFHY,46.534443,3.421667,FR,915
"Moultrie Municipal Airport",MGR,KMGR,31.069445,-83.80278,US,294
"Mount Gambier Airport",MGB,YMTG,-37.740002,140.779999,AU,212
"Mount Hagen Airport",HGU,AYMH,-5.82678,144.295807,PG,5388
"Mount Holly South Jersey Regional Airport",LLY,KVAY,39.94278,-74.845833,US,53
"Mount Isa Airport",ISA,YBMA,-20.663799,139.488602,AU,1121
"Mount Keith Airport",WME,YMNE,-27.2864,120.555,AU,1792
"Mount Magnet Airport",MMG,YMOG,-28.110001,117.839996,AU,1354
"Mount Pleasant Airport",MPN,EGYP,-51.822701,-58.447201,FK,244
"Mount Pleasant Municipal Airport",MOP,KMOP,43.621422,-84.735214,US,750
"Mount Pocono Municipal Airport",MPO,KMPO,41.133331,-75.366669,US,1916
"Mount Vernon Airport",MVN,KMVN,38.323055,-88.858612,US,466
"Mountain Home Ozark Regional Airport",WMH,KBPK,36.3689,-92.470497,US,928
"Mountain View Moffett Federal Airfield",NUQ,KNUQ,37.416142,-122.049004,US,37
"Mountain Village Airport",MOU,PAMO,62.095402,-163.682007,US,337
"Mpanda Airport",NPY,HTMP,-6.355285,31.084045,TZ,3562
"Mthatha Airport",UTT,FAUT,-31.547899,28.67428,ZA,2400
"Mtwara Airport",MYW,HTMT,-10.339,40.181782,TZ,371
"Muan International Airport",MWX,RKJB,34.991379,126.382698,KR,51
"Muang Xay Oudomsay Airport",ODY,VLOS,20.681999,101.993103,LA,1804
"Muara Bungo Airport",BUU,WIJB,-1.5425,102.182777,ID,-1
"Muara Teweh Haji Muhammad Sidik Airport",HMS,WAGB,-1.025762,114.928772,ID,160
"Mudanjiang Hailang Airport",MDG,ZYMD,44.52,129.559998,CN,-1
"Mudgee Airport",DGE,YMDG,-32.5625,149.610992,AU,1545
"Mukah Airport",MKM,WBGK,2.906944,112.074997,MY,13
"Mukalla Riyan Airport",RIY,OYRN,14.66263,49.375019,YE,54
"Multan International Airport",MUX,OPMT,30.20322,71.419113,PK,403
"Mulu Airport",MZV,WBMU,4.05,114.800003,MY,-1
"Mumbai Chhatrapati Shivaji International Airport",BOM,VABB,19.08868,72.867912,IN,37
"Muncie Delaware County Airport",MIE,KMIE,40.239723,-85.394447,US,937
"Munda Airport",MUA,AGGM,-8.32796,157.263,SB,10
"Mungalalu Truscott Airport",TTX,YTST,-14.089722,126.380836,AU,181
"Munich Airport",MUC,EDDM,48.353779,11.78608,DE,1487
"Munster Osnabruck International Airport",FMO,EDDG,52.13464,7.684831,DE,160
"Munster Telgte Airport",QCT,EDLT,51.944511,7.774341,DE,179
"Murcia Corvera International Airport",RMU,LEMI,37.803268,-1.124536,ES,638
"Murmansk Airport",MMK,ULMM,68.78167,32.75082,RU,266
"Murray Island Airport",MYI,YMUI,-9.91667,144.054993,AU,-1
"Murrin Murrin Airport",WUI,YMMI,-28.704733,121.890511,AU,1542
"Mus Airport",MSR,LTCK,38.747761,41.661228,TR,4157
"Muscat International Airport",MCT,OOMS,23.593269,58.284439,OM,48
"Muscatine Municipal Airport",MUT,KMUT,41.366669,-91.144997,US,548
"Muscle Shoals Northwest Alabama Regional Airport",MSL,KMSL,34.740002,-87.610001,US,550
"Muskegon County Airport",MKG,KMKG,43.169479,-86.238197,US,629
"Muskogee Davis Field Airport",MKO,KMKO,35.653721,-95.358253,US,592
"Muskoka Airport",YQA,CYQA,44.97472,-79.303299,CA,925
"Muskrat Dam Airport",MSA,CZMD,53.816666,-91.98333,CA,911
"Musoma Airport",MUZ,HTMU,-1.5025,33.801941,TZ,3806
"Mustique Airport",MQS,TVSM,12.88794,-61.180099,VC,10
"Muynak Airport",MOK,UTNM,43.754902,59.03178,UZ,171
"Mwanza Airport",MWZ,HTMW,-2.44448,32.932659,TZ,3763
"Myeik Airport",MGZ,VYME,12.43979,98.621468,MM,75
"Myitkyina Airport",MYT,VYMK,25.383631,97.351913,MM,475
"Mykolaiv International Airport",NLV,UKON,47.057899,31.9198,UA,184
"Mykonos Island National Airport",JMK,LGMK,37.43512,25.348101,GR,405
"Myrtle Beach International Airport",MYR,KMYR,33.679749,-78.928299,US,25
"Mysore Airport",MYQ,VOMY,12.229991,76.653,IN,2384
"Mytilene International Airport",MJT,LGMT,39.05666,26.59833,GR,60
"N'Djamena International Airport",NDJ,FTTJ,12.13368,15.03401,TD,968
"Naberezhnye Chelny Begishevo Airport",NBC,UWKE,55.564125,52.103409,RU,643
"Nabire Airport",NBX,WABI,-3.36818,135.496399,ID,20
"Nacala Airport",MNC,FQNC,-14.4882,40.71225,MZ,410
"Nacogdoches Airport",OCH,KOCH,31.578176,-94.709999,US,344
"Nadi International Airport",NAN,NFFN,-17.755301,177.443298,FJ,59
"Nador International Airport",NDR,GMMW,34.988888,-3.028333,MA,574
"Nadym Airport",NYM,USMM,65.481659,72.698883,RU,49
"Naga Airport",WNP,RPUN,13.587222,123.269997,PH,142
"Nagasaki Airport",NGS,RJFU,32.916939,129.913605,JP,15
"Nagoya Chubu Centrair International Airport",NGO,RJGG,34.85841,136.805405,JP,15
"Nagoya Komaki Airport",NKM,RJNA,35.25,136.919998,JP,46
"Nagpur Dr. Babasaheb Ambedkar International Airport",NAG,VANP,21.09219,79.04718,IN,1033
"Nain Airport",YDP,CYDP,56.548573,-61.685467,CA,60
"Nairobi Jomo Kenyatta International Airport",NBO,HKJK,-1.31924,36.927769,KE,5330
"Nairobi Wilson Airport",WIL,HKNW,-1.32171,36.814831,KE,5546
"Najran Domestic Airport",EAM,OENG,17.611429,44.419159,SA,3982
"Nakashibetsu Airport",SHB,RJCN,43.577499,144.960007,JP,234
"Nakhchivan International Airport",NAJ,UBBN,39.18861,45.458332,AZ,2863
"Nakhon Phanom Airport",KOP,VTUW,17.383789,104.642998,TH,587
"Nakhon Ratchasima Airport",NAK,VTUQ,14.94949,102.312698,TH,765
"Nakhon Si Thammarat Airport",NST,VTSF,8.539444,99.944725,TH,13
"Nalchik Airport",NAL,URMN,43.513332,43.638332,RU,1460
"Namangan Airport",NMA,UTFN,40.98457,71.55674,UZ,1555
"Nampula Airport",APL,FQNP,-15.1056,39.281799,MZ,1444
"Namsos Airport",OSY,ENNM,64.467003,11.583,NO,7
"Nan Airport",NNT,VTCN,18.799999,100.783333,TH,702
"Nanaimo Airport",YCD,CYCD,49.054443,-123.870003,CA,92
"Nanaimo Harbour Water Airport",ZNA,CAC8,49.169918,-123.934952,CA,-1
"Nanchang Changbei International Airport",KHN,ZSCN,28.865,115.900002,CN,143
"Nanchong Gaoping Airport",NAO,ZUNC,30.793888,106.159721,CN,5906
"Nancy Essey Airport",ENC,LFSN,48.692081,6.22605,FR,751
"Nanded Airport",NDC,VAND,19.18194,77.318611,IN,1250
"Nanga Pinoh Airport",NPO,WIOG,-0.348869,111.748001,ID,123
"Nanjing Lukou International Airport",NKG,ZSNJ,31.742041,118.862,CN,49
"Nanki Shirahama Airport",SHM,RJBD,33.66222,135.364395,JP,298
"Nanning Wuxu International Airport",NNG,ZGNN,22.608259,108.172401,CN,421
"Nantes Atlantique Airport",NTE,LFRS,47.15694,-1.60777,FR,90
"Nantong Xingdong Airport",NTG,ZSNT,32.072922,120.975601,CN,7546
"Nantucket Memorial Airport",ACK,KACK,41.253052,-70.060097,US,47
"Nanyang Jiangying Airport",NNY,ZHNY,32.98,112.610001,CN,131
"Nanyuki Airport",NYK,HKNY,-0.067,37.033001,KE,6250
"Napa County Airport",APC,KAPC,38.212223,-122.279999,US,33
"Napakiak Airport",WNA,PANA,60.6903,-161.979004,US,17
"Napaskiak Airport",PKA,PAPK,60.7029,-161.778,US,24
"Napier Hawke's Bay Airport",NPE,NZNR,-39.465801,176.869995,NZ,6
"Naples Airport",NAP,LIRN,40.886028,14.29078,IT,294
"Naples Municipal Airport",APF,KAPF,26.152201,-81.775703,US,8
"Napuka Airport",NAU,NTGN,-14.1767,-141.266998,PF,7
"Naracoorte Airport",NAC,YNRC,-36.985298,140.725006,AU,169
"Narathiwat Airport",NAW,VTSC,6.519922,101.743401,TH,16
"Narrabri Airport",NAA,YNBR,-30.318291,149.829117,AU,788
"Narrandera Airport",NRA,YNAR,-34.702221,146.512222,AU,474
"Narsarsuaq Airport",UAK,BGBW,61.160709,-45.425598,GL,112
"Naryan-Mar Airport",NNM,ULAM,67.639999,53.121941,RU,36
"NASA Shuttle Landing Facility",QQS,KTTS,28.615,-80.694504,US,10
"Nashik Ozar Airport",ISK,VAOZ,20.119444,73.913612,IN,1900
"Nashua Airport",ASH,KASH,42.778889,-71.509445,US,200
"Nashville International Airport",BNA,KBNA,36.12447,-86.678101,US,599
"Nashville John C. Tune Airport",QQN,KJWN,36.18222,-86.886665,US,495
"Nassau Lynden Pindling International Airport",NAS,MYNN,25.03895,-77.466202,BS,16
"Natal International Airport",NAT,SBSG,-5.768056,-35.37611,BR,169
"Natashquan Airport",YNA,CYNA,50.189999,-61.789101,CA,39
"Natchez Adams County Airport",HEZ,KHEZ,31.614721,-91.296387,US,272
"Natuashish Airport",YNP,CNH2,55.913891,-61.184444,CA,33
"Naujaat Airport",YUT,CYUT,66.521378,-86.224701,CA,75
"Nauru International Airport",INU,ANYN,-0.54745,166.919098,NR,22
"Nausori International Airport",SUV,NFNA,-18.0432,178.559204,FJ,17
"Navegantes Victor Konder International Airport",NVT,SBNF,-26.8799,-48.651299,BR,18
"Navoi International Airport",NVI,UTSA,40.117771,65.175003,UZ,98
"Naxos Island National Airport",JNX,LGNX,37.080551,25.36805,GR,10
"Naypyidaw Airport",NYT,VYNT,19.622499,96.201385,MM,298
"Nazca Maria Reiche Neuman Airport",NZC,SPZA,-14.854167,-74.961777,PE,1860
"Ndola Simon Mwansa Kapwepwe International Airport",NLA,FLND,-12.961792,28.517223,ZM,4308
"Neiva Benito Salas Airport",NVA,SKNV,2.950422,-75.2939,CO,1464
"Nelson Airport",NSN,NZNS,-41.298302,173.2211,NZ,17
"Nelspruit Airport",NLP,FANS,-25.5007,30.913469,ZA,2901
"Nelspruit Kruger Mpumalanga International Airport",MQP,FAKN,-25.383101,31.1056,ZA,2829
"Nemiscau Airport",YNS,CYHH,51.691101,-76.135597,CA,804
"Neom Bay Airport",NUM,OENN,27.917212,35.294044,SA,33
"Nepalgunj Airport",KEP,VNNG,28.103611,81.666946,NP,540
"Nerlerit Inaat Airport",CNP,BGCO,70.743332,-22.6605,GL,45
"Neubrandenburg Airport",FNB,EDBN,53.602238,13.305836,DE,229
"Neuhausen ob Eck Airport",QEN,EDSN,47.97662,8.905584,DE,2628
"Neumayer III Skiway",QAN,AT16,-70.633331,-8.263333,??,55
"Neumunster Airport",EUM,EDHN,54.079445,9.941389,DE,72
"Neuquen Presidente Peron International Airport",NQN,SAZN,-38.949001,-68.155701,AR,895
"Nevers Fourchambault Airport",NVS,LFQG,47.003731,3.110742,FR,602
"Nevis Newcastle International Airport",NEV,TKPN,17.205,-62.592499,KN,13
"Nevsehir Kapadokya Airport",NAV,LTAZ,38.76889,34.52639,TR,2835
"New Bedford Regional Airport",EWB,KEWB,41.676945,-70.959167,US,80
